name	count	institution
Apitz, Georg	(3)	University of Maryland
Guimbretiere, Francois	(3)	University of Maryland
Friedman, Batya	(3)	University of Maryland
Bederson, Ben	(3)	University of Maryland
Revelle, Glenda	(3)	University of Maryland
Fleischmann, Kenneth R.	(3)	University of Maryland
Maher, Mary Lou	(3)	University of Maryland
Rose, Anne	(3)	University of Maryland
Dixon, Morgan	(3)	University of Maryland
Brown, Quincy	(3)	University of Maryland
Walsh, Greg	(3)	University of Maryland
Hatley, Leshell	(3)	University of Maryland
Hutchinson, Hilary	(3)	University of Maryland
Wongsuphasawat, Krist	(3)	University of Maryland
Yip, Jason	(3)	University of Maryland
Brewer, Robin	(3)	University of Maryland
Koepfler, Jes A.	(3)	University of Maryland
Hammock, Jen	(3)	University of Maryland
Kraus, Kari	(3)	University of Maryland
Yip, Jason C.	(3)	University of Maryland
Rhodes, Emily	(3)	University of Maryland
Czerwinski, Mary P.	(2)	University of Maryland
Clamage, Aaron	(2)	University of Maryland
Robertson, George G.	(2)	University of Maryland
Rogers, Yvonne	(2)	University of Maryland
Markopoulos, Panos	(2)	University of Maryland
Hendler, James	(2)	University of Maryland
Farber, Allison	(2)	University of Maryland
Simms, Sante	(2)	University of Maryland
Memon, Atif M.	(2)	University of Maryland
Liao, Chunyuan	(2)	University of Maryland
Khuller, Samir	(2)	University of Maryland
Robertson, George	(2)	University of Maryland
Heer, Jeffrey	(2)	University of Maryland
Herrnson, Paul S.	(2)	University of Maryland
Niemi, Richard G.	(2)	University of Maryland
Carr, David A.	(2)	University of Maryland
Campbell, Dana	(2)	University of Maryland
Churaman, Wayne	(2)	University of Maryland
Montemayor, Jaime	(2)	University of Maryland
Kang, Hyunmo	(2)	University of Maryland
Wobbrock, Jacob	(2)	University of Maryland
Read, Janet C.	(2)	University of Maryland
Gajos, Krzysztof Z.	(2)	University of Maryland
Hutchinson, Hilary Browne	(2)	University of Maryland
Song, Hyunyoung	(2)	University of Maryland
Shilton, Katie	(2)	University of Maryland
Aris, Aleks	(2)	University of Maryland
Chang, Tsung-Hsiang	(2)	University of Maryland
Norman, Kent L.	(2)	University of Maryland
Wang, Taowei David	(2)	University of Maryland
Jaeger, Paul T.	(2)	University of Maryland
Li, Ian	(2)	University of Maryland
Bederson, Benjamin	(2)	University of Maryland
Dunne, Cody	(2)	University of Maryland
Karlson, Amy	(2)	University of Maryland
Wu, Philip Fei	(2)	University of Maryland
Fails, Jerry	(2)	University of Maryland
Brewster, Stephen	(53)	University of Glasgow
Murray-Smith, Roderick	(33)	University of Glasgow
Chalmers, Matthew	(27)	University of Glasgow
Brewster, Stephen A.	(25)	University of Glasgow
Renaud, Karen	(20)	University of Glasgow
Brown, Barry	(19)	University of Glasgow
Williamson, John	(16)	University of Glasgow
Wilson, Graham	(11)	University of Glasgow
Halvey, Martin	(10)	University of Glasgow
Sherwood, Scott	(9)	University of Glasgow
Morrison, Alistair	(8)	University of Glasgow
Crossan, Andrew	(8)	University of Glasgow
Bell, Marek	(7)	University of Glasgow
Strachan, Steven	(7)	University of Glasgow
Jones, Matt	(6)	University of Glasgow
Hughes, Stephen	(6)	University of Glasgow
Gray, Phil	(6)	University of Glasgow
Reeves, Stuart	(6)	University of Glasgow
Hamer, John	(5)	University of Glasgow
Purchase, Helen C.	(5)	University of Glasgow
Johnson, Chris	(5)	University of Glasgow
Hall, Malcolm	(5)	University of Glasgow
Eslambolchilar, Parisa	(5)	University of Glasgow
Barkhuus, Louise	(5)	University of Glasgow
Hoggan, Eve	(5)	University of Glasgow
McMillan, Donald	(5)	University of Glasgow
Stewart, Craig	(4)	University of Glasgow
Palanque, Philippe	(4)	University of Glasgow
Nigay, Laurence	(4)	University of Glasgow
Oulasvirta, Antti	(4)	University of Glasgow
Kotzé, Paula	(4)	University of Glasgow
Rogers, Simon	(4)	University of Glasgow
Tennent, Paul	(4)	University of Glasgow
Charissis, Vassilis	(4)	University of Glasgow
McGookin, David	(4)	University of Glasgow
Cutts, Quintin	(4)	University of Glasgow
Maitland, Julie	(4)	University of Glasgow
McGee-Lennon, Marilyn	(4)	University of Glasgow
Hughes, Stephen A.	(4)	University of Glasgow
Robinson, Simon	(3)	University of Glasgow
Perry, Mark	(3)	University of Glasgow
Brown, Lorna M.	(3)	University of Glasgow
Hansen, Lone Koefoed	(3)	University of Glasgow
Rost, Mattias	(3)	University of Glasgow
van Biljon, Judy	(3)	University of Glasgow
Cramer, Henriette	(3)	University of Glasgow
Vazquez-Alvarez, Yolanda	(3)	University of Glasgow
Rico, Julie	(3)	University of Glasgow
McAdam, Christopher	(3)	University of Glasgow
McLachlan, Ross	(3)	University of Glasgow
Weir, Daryl	(3)	University of Glasgow
Lister, Raymond	(2)	University of Glasgow
Box, Ilona	(2)	University of Glasgow
Fincher, Sally	(2)	University of Glasgow
Jose, Joemon M.	(2)	University of Glasgow
De Angeli, Antonella	(2)	University of Glasgow
Galani, Areti	(2)	University of Glasgow
Petre, Marian	(2)	University of Glasgow
Benford, Steve	(2)	University of Glasgow
Ramloll, Rameshsharma	(2)	University of Glasgow
Vinciarelli, Alessandro	(2)	University of Glasgow
Anderson, Paul	(2)	University of Glasgow
Papanastasiou, Stylianos	(2)	University of Glasgow
Jacucci, Giulio	(2)	University of Glasgow
McGookin, David K.	(2)	University of Glasgow
de Raadt, Michael	(2)	University of Glasgow
Cho, Sung-Jung	(2)	University of Glasgow
Jose, Joemon	(2)	University of Glasgow
Robins, Anthony	(2)	University of Glasgow
O'Modhrain, Sile	(2)	University of Glasgow
Hamilton, Margaret	(2)	University of Glasgow
Dubois, Emmanuel	(2)	University of Glasgow
Bernhaupt, Regina	(2)	University of Glasgow
Wall, Steven	(2)	University of Glasgow
Rath, Matthias	(2)	University of Glasgow
Kim, Yeun-Bae	(2)	University of Glasgow
Azzopardi, Leif	(2)	University of Glasgow
Simmons, David R.	(2)	University of Glasgow
Simon,	(2)	University of Glasgow
Tutty, Jodi	(2)	University of Glasgow
Haden, Patricia	(2)	University of Glasgow
Cheverst, Keith	(2)	University of Glasgow
Sutton, Ken	(2)	University of Glasgow
Bentley, Frank	(2)	University of Glasgow
Tolhurst, Denise	(2)	University of Glasgow
Baker, Bob	(2)	University of Glasgow
Draper, Stephen W.	(2)	University of Glasgow
Boring, Ronald	(2)	University of Glasgow
Kristensson, Per Ola	(2)	University of Glasgow
Basnyat, Sandra	(2)	University of Glasgow
Rooksby, John	(2)	University of Glasgow
Bowman, Richard	(2)	University of Glasgow
Murray-Smith, Rod	(2)	University of Glasgow
Quaade, Torben	(2)	University of Glasgow
McGee-Lennon, Marilyn Rose	(2)	University of Glasgow
Wolters, Maria	(2)	University of Glasgow
Ramsay, Andrew	(2)	University of Glasgow
McGee-Lennon, Marilyn R.	(2)	University of Glasgow
Lumsden, Joanna	(2)	University of Glasgow
Gray, Philip	(2)	University of Glasgow
Carroll, John M.	(48)	Pennsylvania State University
Rosson, Mary Beth	(45)	Pennsylvania State University
Sundar, S. Shyam	(16)	Pennsylvania State University
Farooq, Umer	(13)	Pennsylvania State University
Convertino, Gregorio	(13)	Pennsylvania State University
Ganoe, Craig H.	(10)	Pennsylvania State University
Mentis, Helena M.	(10)	Pennsylvania State University
Xiao, Lu	(9)	Pennsylvania State University
Ritter, Frank E.	(9)	Pennsylvania State University
Reddy, Madhu	(8)	Pennsylvania State University
Zhang, Xiaolong	(Luke)	Pennsylvania State University	(8)	Pennsylvania State University
Xu, Heng	(7)	Pennsylvania State University
Zhang, Xiaolong	(7)	Pennsylvania State University
Bach, Paula M.	(7)	Pennsylvania State University
Tian, Feng	(6)	Pennsylvania State University
Dai, Guozhong	(6)	Pennsylvania State University
Wang, Hongan	(6)	Pennsylvania State University
Jia, Haiyan	(6)	Pennsylvania State University
Haynes, Steven R.	(5)	Pennsylvania State University
Ganoe, Craig	(5)	Pennsylvania State University
Xu, Qian	(5)	Pennsylvania State University
Gross, Joshua B.	(5)	Pennsylvania State University
Wu, Anna	(5)	Pennsylvania State University
Bellur, Saraswathi	(5)	Pennsylvania State University
Thiry, Elizabeth	(5)	Pennsylvania State University
Myers, Brad A.	(4)	Pennsylvania State University
El-Nasr, Magy Seif	(4)	Pennsylvania State University
Burnett, Margaret	(4)	Pennsylvania State University
Mynatt, Elizabeth D.	(4)	Pennsylvania State University
Catrambone, Richard	(4)	Pennsylvania State University
Giles, C. Lee	(4)	Pennsylvania State University
Ko, Andrew J.	(4)	Pennsylvania State University
Jiang, Hao	(4)	Pennsylvania State University
Xu, Yan	(4)	Pennsylvania State University
Lu, Fei	(4)	Pennsylvania State University
Miller, Andrew D.	(4)	Pennsylvania State University
Poole, Erika Shehan	(4)	Pennsylvania State University
Paul, Sharoda A.	(4)	Pennsylvania State University
Oh, Jeeyun	(4)	Pennsylvania State University
Peyton, Tamara	(4)	Pennsylvania State University
Eiriksdottir, Elsa	(4)	Pennsylvania State University
Poole, Erika	(4)	Pennsylvania State University
Wiedenbeck, Susan	(3)	Pennsylvania State University
Cao, Xiang	(3)	Pennsylvania State University
MacEachren, Alan	(3)	Pennsylvania State University
Sharma, Rajeev	(3)	Pennsylvania State University
Burnett, Margaret M.	(3)	Pennsylvania State University
Zhang, Yang	(3)	Pennsylvania State University
Hoffman, Blaine	(3)	Pennsylvania State University
Zhao, Dejin	(3)	Pennsylvania State University
Zhang, Shaoke	(3)	Pennsylvania State University
Slavkovic, Aleksandra	(3)	Pennsylvania State University
Oeldorf-Hirsch, Anne	(3)	Pennsylvania State University
Jiang, Yingying	(3)	Pennsylvania State University
Poole, Erika S.	(3)	Pennsylvania State University
Du, Honglu	(3)	Pennsylvania State University
Gou, Liang	(3)	Pennsylvania State University
Reddy, Madhu C.	(2)	Pennsylvania State University
Lee, Wang-Chien	(2)	Pennsylvania State University
Grossklags, Jens	(2)	Pennsylvania State University
Aedo, Ignacio	(2)	Pennsylvania State University
Blackwell, Alan	(2)	Pennsylvania State University
Cohen, Mark A.	(2)	Pennsylvania State University
Li, Na	(2)	Pennsylvania State University
Fuhrmann, Sven	(2)	Pennsylvania State University
Neale, Dennis C.	(2)	Pennsylvania State University
Lee, Dongwon	(2)	Pennsylvania State University
Kumara, Soundar	(2)	Pennsylvania State University
Zheng, Baihua	(2)	Pennsylvania State University
Beckwith, Laura	(2)	Pennsylvania State University
Krahnstoever, N.	(2)	Pennsylvania State University
Mitra, Prasenjit	(2)	Pennsylvania State University
Jansen, Bernard J.	(2)	Pennsylvania State University
Shehab, Mohamed	(2)	Pennsylvania State University
Freed, Andrew R.	(2)	Pennsylvania State University
Chen, Yunan	(2)	Pennsylvania State University
Squicciarini, Anna C.	(2)	Pennsylvania State University
Vukovic, Maja	(2)	Pennsylvania State University
Díaz, Paloma	(2)	Pennsylvania State University
Asti, Brian	(2)	Pennsylvania State University
Mohammed, Susan	(2)	Pennsylvania State University
Squicciarini, Anna Cinzia	(2)	Pennsylvania State University
Shin, Dong Hee	(2)	Pennsylvania State University
Sharma, R.	(2)	Pennsylvania State University
Jung, Eunhwa	(2)	Pennsylvania State University
Amant, Robert St.	(2)	Pennsylvania State University
Horton, Thomas E.	(2)	Pennsylvania State University
Yeasin, M.	(2)	Pennsylvania State University
Yeasin, Mohammed	(2)	Pennsylvania State University
Shi, Pan	(2)	Pennsylvania State University
Sundareswaran, Smitha	(2)	Pennsylvania State University
Robinson, Harold R.	(2)	Pennsylvania State University
Koh, Yoon Jeon	(2)	Pennsylvania State University
Shehan Poole, Erika	(2)	Pennsylvania State University
Kim, Hyang-Sook	(2)	Pennsylvania State University
Robinson, Harold	(2)	Pennsylvania State University
Kestranek, Dan	(2)	Pennsylvania State University
Wu, Mu	(2)	Pennsylvania State University
Shapiro, Alice	(2)	Pennsylvania State University
Thimbleby, Harold	(1)	Pennsylvania State University
Balakrishnan, Ravin	(43)	University of Toronto
Truong, Khai N.	(22)	University of Toronto
Grossman, Tovi	(15)	University of Toronto
Wigdor, Daniel	(14)	University of Toronto
Massimi, Michael	(12)	University of Toronto
Baecker, Ronald	(10)	University of Toronto
Baecker, Ronald M.	(10)	University of Toronto
Zhai, Shumin	(9)	University of Toronto
Dearman, David	(9)	University of Toronto
Chignell, Mark	(9)	University of Toronto
Baecker, Ron	(8)	University of Toronto
Munteanu, Cosmin	(8)	University of Toronto
Forlines, Clifton	(7)	University of Toronto
Buxton, William	(7)	University of Toronto
Gwizdka, Jacek	(7)	University of Toronto
Penn, Gerald	(7)	University of Toronto
Birnholtz, Jeremy	(7)	University of Toronto
Bi, Xiaojun	(6)	University of Toronto
Ranjan, Abhishek	(5)	University of Toronto
McGrenere, Joanna	(5)	University of Toronto
Fitzmaurice, George	(5)	University of Toronto
Shen, Chia	(5)	University of Toronto
Yatani, Koji	(5)	University of Toronto
Hayes, Gillian R.	(5)	University of Toronto
Lottridge, Danielle	(5)	University of Toronto
Abowd, Gregory D.	(4)	University of Toronto
Singh, Karan	(4)	University of Toronto
Mantei, Marilyn	(4)	University of Toronto
Milgram, Paul	(4)	University of Toronto
Cao, Xiang	(3)	University of Toronto
Boutilier, Craig	(3)	University of Toronto
Dragicevic, Pierre	(3)	University of Toronto
Zhao, Shengdong	(3)	University of Toronto
Kirk, David	(3)	University of Toronto
Ramos, Gonzalo	(3)	University of Toronto
Spence, Ian	(3)	University of Toronto
Sellen, Abigail	(3)	University of Toronto
Zhu, Xiaodan	(3)	University of Toronto
Sohn, Timothy	(3)	University of Toronto
Banks, Richard	(3)	University of Toronto
Mak, Clarissa	(3)	University of Toronto
Jain, Mohit	(3)	University of Toronto
Freeman, Dustin	(3)	University of Toronto
Plataniotis, Konstantinos N.	(2)	University of Toronto
Booth, Kellogg S.	(2)	University of Toronto
Inkpen, Kori M.	(2)	University of Toronto
Davoli, Renzo	(2)	University of Toronto
Goldweber, Michael	(2)	University of Toronto
Cutrell, Edward	(2)	University of Toronto
Wu, Mike	(2)	University of Toronto
schraefel, m. c.	(2)	University of Toronto
Yu, Eric	(2)	University of Toronto
Dietz, Paul	(2)	University of Toronto
Accot, Johnny	(2)	University of Toronto
Clear, Tony	(2)	University of Toronto
Ren, Xiangshi	(2)	University of Toronto
Birnholtz, Jeremy P.	(2)	University of Toronto
Fiume, Eugene	(2)	University of Toronto
Moscovich, Tomer	(2)	University of Toronto
Baudisch, Patrick	(2)	University of Toronto
Kurtenbach, Gordon	(2)	University of Toronto
Yesha, Yelena	(2)	University of Toronto
Izadi, Shahram	(2)	University of Toronto
Morris, Meredith Ringel	(2)	University of Toronto
Morris, Dan	(2)	University of Toronto
Wellman, Barry	(2)	University of Toronto
Cordy, James R.	(2)	University of Toronto
Thorpe, Julie	(2)	University of Toronto
Tan, Desney S.	(2)	University of Toronto
Iachello, Giovanni	(2)	University of Toronto
Easterbrook, Steve	(2)	University of Toronto
Hinckley, Ken	(2)	University of Toronto
Bezerianos, Anastasia	(2)	University of Toronto
Moffatt, Karyn	(2)	University of Toronto
Findlater, Leah	(2)	University of Toronto
Huang, Elaine M.	(2)	University of Toronto
Tsandilas, Theophanis	(2)	University of Toronto
Hui, Bowen	(2)	University of Toronto
Buxton, William A. S.	(2)	University of Toronto
Rankin, Kelly	(2)	University of Toronto
Mann, Samuel	(2)	University of Toronto
Feng, Jing	(2)	University of Toronto
Shirali-Shahreza, Sajad	(2)	University of Toronto
Collins, Christopher	(2)	University of Toronto
Chevalier, Fanny	(2)	University of Toronto
Rajput, Nitendra	(2)	University of Toronto
Odom, William	(2)	University of Toronto
Modjeska, David	(2)	University of Toronto
Barr, John	(2)	University of Toronto
Salehi-Abari, Amirali	(2)	University of Toronto
Li, Frank Chun Yat	(2)	University of Toronto
Ng, Joanna W.	(2)	University of Toronto
Moore, Gale	(2)	University of Toronto
Patitsas, Elizabeth	(2)	University of Toronto
Hilts, Andrew	(2)	University of Toronto
Truong, Khai	(2)	University of Toronto
Trusty, Andrew	(2)	University of Toronto
Banovic, Nikola	(2)	University of Toronto
McCallum, Anthony	(2)	University of Toronto
Ng, Albert	(2)	University of Toronto
McCrickard, D. Scott	(33)	Virginia Tech
Harrison, Steve	(22)	Virginia Tech
North, Chris	(20)	Virginia Tech
Quek, Francis	(20)	Virginia Tech
Tatar, Deborah	(16)	Virginia Tech
Bowman, Doug A.	(14)	Virginia Tech
Carroll, John M.	(14)	Virginia Tech
Rosson, Mary Beth	(12)	Virginia Tech
Chewar, C. M.	(11)	Virginia Tech
Pérez-Quiñones, Manuel A.	(10)	Virginia Tech
Fox, Edward A.	(8)	Virginia Tech
Endert, Alex	(8)	Virginia Tech
Hix, Deborah	(7)	Virginia Tech
Kavanaugh, Andrea	(7)	Virginia Tech
Hartson, H. Rex	(7)	Virginia Tech
Polys, Nicholas F.	(6)	Virginia Tech
Smith-Jackson, Tonya L.	(6)	Virginia Tech
Ball, Robert	(5)	Virginia Tech
Lee, Jason Chong	(5)	Virginia Tech
Wyche, Susan P.	(5)	Virginia Tech
Wahid, Shahtab	(5)	Virginia Tech
Smith-Jackson, Tonya	(5)	Virginia Tech
Pyla, Pardha S.	(4)	Virginia Tech
Neale, Dennis C.	(4)	Virginia Tech
Gračanin, Denis	(4)	Virginia Tech
Oliveira, Francisco	(4)	Virginia Tech
Miller, Chreston	(4)	Virginia Tech
Kim, Si-Jung	(4)	Virginia Tech
Branham, Stacy M.	(4)	Virginia Tech
Judge, Tejinder K.	(4)	Virginia Tech
Chu, Sharon Lynn	(4)	Virginia Tech
Chen, Jian	(3)	Virginia Tech
Somervell, Jacob	(3)	Virginia Tech
Yost, Beth	(3)	Virginia Tech
Sengers, Phoebe	(3)	Virginia Tech
Gabbard, Joseph L.	(3)	Virginia Tech
Ni, Tao	(3)	Virginia Tech
McCrickard, Scott	(3)	Virginia Tech
Tungare, Manas	(3)	Virginia Tech
WinchesterIII, Woodrow W.	(3)	Virginia Tech
Johri, Aditya	(3)	Virginia Tech
Vega, Laurian	(3)	Virginia Tech
Andrews, Christopher	(3)	Virginia Tech
Branham, Stacy	(3)	Virginia Tech
DeHart, Tom	(3)	Virginia Tech
Lee, Joon Suk	(3)	Virginia Tech
El-Glaly, Yasmine N.	(3)	Virginia Tech
Dhillon, Gurjot	(3)	Virginia Tech
Shaffer, Clifford A.	(2)	Virginia Tech
Ramakrishnan, Naren	(2)	Virginia Tech
Wang, Rongrong	(2)	Virginia Tech
Grinter, Rebecca E.	(2)	Virginia Tech
Morency, Louis-Philippe	(2)	Virginia Tech
Czerwinski, Mary	(2)	Virginia Tech
Churchill, Elizabeth	(2)	Virginia Tech
Carter, Scott	(2)	Virginia Tech
Arthur, James D.	(2)	Virginia Tech
Carroll, John	(2)	Virginia Tech
Saraiya, Purvi	(2)	Virginia Tech
Duca, Karen	(2)	Virginia Tech
Nov, Oded	(2)	Virginia Tech
Douglas, Sarah A.	(2)	Virginia Tech
Bohner, Shawn A.	(2)	Virginia Tech
Smith, Jamie L.	(2)	Virginia Tech
Lewis, Clayton	(2)	Virginia Tech
Kim, Ji-Sun	(2)	Virginia Tech
Neustaedter, Carman	(2)	Virginia Tech
Isenhour, Philip	(2)	Virginia Tech
Dunlap, Daniel	(2)	Virginia Tech
Wingrave, Chadwick A.	(2)	Virginia Tech
May, Richard	(2)	Virginia Tech
Bhatia, Saurabh	(2)	Virginia Tech
Harrison, Steven	(2)	Virginia Tech
Booker, John	(2)	Virginia Tech
Kim, Kibum	(2)	Virginia Tech
Pérez-Quiñones, Manuel	(2)	Virginia Tech
Chung, Haeyong	(2)	Virginia Tech
Otitoju, Kunmi	(2)	Virginia Tech
McMahan, Ryan P.	(2)	Virginia Tech
Turner, Scott A.	(2)	Virginia Tech
Howarth, Jonathan	(2)	Virginia Tech
Sciacchitano, Brian	(2)	Virginia Tech
Sampat, Miten	(2)	Virginia Tech
Fang, Bing	(2)	Virginia Tech
Lee, Young Seok	(2)	Virginia Tech
Fabian, Alain	(2)	Virginia Tech
Vega, Laurian C.	(2)	Virginia Tech
Isenhour, Philip L.	(2)	Virginia Tech
Castillo, José C.	(2)	Virginia Tech
Ndiwalana, Ali	(2)	Virginia Tech
Kim, Hyung Nam	(2)	Virginia Tech
Lee, Joon-Suk	(2)	Virginia Tech
Streefkerk, Jan Willem	(2)	Virginia Tech
Matković, Krešimir	(2)	Virginia Tech
Doswell, Felicia	(2)	Virginia Tech
Montabert, Cyril	(2)	Virginia Tech
Winchester, Woodrow W.	(2)	Virginia Tech
Barksdale, Jeremy T.	(2)	Virginia Tech
Bacim, Felipe	(2)	Virginia Tech
Cowan, Heidi	(2)	Virginia Tech
Ackerman, Mark S.	(23)	University Michigan Ann Arbor
Soloway, Elliot	(15)	University Michigan Ann Arbor
Lampe, Cliff	(11)	University Michigan Ann Arbor
Huh, Jina	(11)	University Michigan Ann Arbor
Resnick, Paul	(10)	University Michigan Ann Arbor
Newman, Mark W.	(10)	University Michigan Ann Arbor
Quintana, Chris	(9)	University Michigan Ann Arbor
Olson, Gary M.	(9)	University Michigan Ann Arbor
Olson, Judith S.	(8)	University Michigan Ann Arbor
Munson, Sean A.	(7)	University Michigan Ann Arbor
Finholt, Thomas A.	(6)	University Michigan Ann Arbor
Jackson, Steven J.	(6)	University Michigan Ann Arbor
Furnas, George W.	(6)	University Michigan Ann Arbor
Zheng, Kai	(6)	University Michigan Ann Arbor
Kieras, David E.	(6)	University Michigan Ann Arbor
Ackerman, Mark	(5)	University Michigan Ann Arbor
Yang, Jiang	(5)	University Michigan Ann Arbor
Teasley, Stephanie D.	(5)	University Michigan Ann Arbor
Krajcik, Joseph	(4)	University Michigan Ann Arbor
John, Bonnie E.	(4)	University Michigan Ann Arbor
Bos, Nathan	(4)	University Michigan Ann Arbor
Howes, Andrew	(4)	University Michigan Ann Arbor
Adar, Eytan	(4)	University Michigan Ann Arbor
Adamic, Lada A.	(4)	University Michigan Ann Arbor
Congleton, Ben	(4)	University Michigan Ann Arbor
Yew, Jude	(4)	University Michigan Ann Arbor
Jackson, Shari L.	(4)	University Michigan Ann Arbor
Zhou, Xiaomu	(4)	University Michigan Ann Arbor
Pollack, Martha E.	(3)	University Michigan Ann Arbor
Erickson, Thomas	(3)	University Michigan Ann Arbor
Birnholtz, Jeremy P.	(3)	University Michigan Ann Arbor
Card, Stuart K.	(3)	University Michigan Ann Arbor
Russell, Daniel M.	(3)	University Michigan Ann Arbor
Kieras, David	(3)	University Michigan Ann Arbor
Vera, Alonso	(3)	University Michigan Ann Arbor
Lewis, Richard L.	(3)	University Michigan Ann Arbor
Friedman, Batya	(3)	University Michigan Ann Arbor
Pal, Joyojeet	(3)	University Michigan Ann Arbor
Cook, Eric	(3)	University Michigan Ann Arbor
Furnas, George	(3)	University Michigan Ann Arbor
Wyche, Susan P.	(3)	University Michigan Ann Arbor
Peter, Christian	(3)	University Michigan Ann Arbor
Crane, Elizabeth	(3)	University Michigan Ann Arbor
Song, Minyoung	(3)	University Michigan Ann Arbor
Luchini, Kathleen	(3)	University Michigan Ann Arbor
Wood, Scott D.	(3)	University Michigan Ann Arbor
Gray, Rebecca	(3)	University Michigan Ann Arbor
Jagadish, H. V.	(2)	University Michigan Ann Arbor
Zhang, Jun	(2)	University Michigan Ann Arbor
Jahanian, Farnam	(2)	University Michigan Ann Arbor
Avrahami, Daniel	(2)	University Michigan Ann Arbor
Kim, Yong-Mi	(2)	University Michigan Ann Arbor
Singh, Satinder	(2)	University Michigan Ann Arbor
Fogarty, James	(2)	University Michigan Ann Arbor
Reed, James	(2)	University Michigan Ann Arbor
Prakash, Atul	(2)	University Michigan Ann Arbor
Stefik, Mark	(2)	University Michigan Ann Arbor
Rieh, Soo Young	(2)	University Michigan Ann Arbor
Qu, Yan	(2)	University Michigan Ann Arbor
Chi, Ed H.	(2)	University Michigan Ann Arbor
McCurdy, Michael	(2)	University Michigan Ann Arbor
Tollinger, Irene	(2)	University Michigan Ann Arbor
Kraut, Robert E.	(2)	University Michigan Ann Arbor
Ling, Kimberly	(2)	University Michigan Ann Arbor
Horn, Daniel B.	(2)	University Michigan Ann Arbor
Pirolli, Peter	(2)	University Michigan Ann Arbor
Forte, Andrea	(2)	University Michigan Ann Arbor
Consolvo, Sunny	(2)	University Michigan Ann Arbor
Smith, Ian	(2)	University Michigan Ann Arbor
Axelrod, Lesley	(2)	University Michigan Ann Arbor
Kellogg, Wendy A.	(2)	University Michigan Ann Arbor
Tourangeau, Roger	(2)	University Michigan Ann Arbor
Karger, David	(2)	University Michigan Ann Arbor
Ribes, David	(2)	University Michigan Ann Arbor
Sengers, Phoebe	(2)	University Michigan Ann Arbor
Bhavnani, Suresh K.	(2)	University Michigan Ann Arbor
Teevan, Jaime	(2)	University Michigan Ann Arbor
Atkins, Daniel E.	(2)	University Michigan Ann Arbor
Lyons, Leilah	(2)	University Michigan Ann Arbor
Zimmerman, Ann	(2)	University Michigan Ann Arbor
Liu, Yili	(2)	University Michigan Ann Arbor
Wallace, Raven	(2)	University Michigan Ann Arbor
Klann, Elisabeth	(2)	University Michigan Ann Arbor
Scala, Nancy	(2)	University Michigan Ann Arbor
Abotel, Kasem	(2)	University Michigan Ann Arbor
Ellison, Nicole	(2)	University Michigan Ann Arbor
Morse, Joshua	(2)	University Michigan Ann Arbor
Palay, Joshua	(2)	University Michigan Ann Arbor
Adamic, Lada	(2)	University Michigan Ann Arbor
Quinones, Pablo-Alejandro	(2)	University Michigan Ann Arbor
Cerretani, Jacqueline	(2)	University Michigan Ann Arbor
Ackerman, Mark Steven	(2)	University Michigan Ann Arbor
Lauterbach, Debra	(2)	University Michigan Ann Arbor
Lonn, Steven	(2)	University Michigan Ann Arbor
Velasquez, Alcides	(2)	University Michigan Ann Arbor
Dawood, Rahmad	(2)	University Michigan Ann Arbor
Buyuktur, Ayse	(2)	University Michigan Ann Arbor
Vitak, Jessica	(2)	University Michigan Ann Arbor
Hullman, Jessica	(2)	University Michigan Ann Arbor
Yang, Rayoung	(2)	University Michigan Ann Arbor
Karat, John	(23)	IBM Thomas J. Watson Research Center
Erickson, Thomas	(16)	IBM Thomas J. Watson Research Center
Kellogg, Wendy A.	(16)	IBM Thomas J. Watson Research Center
Karat, Clare-Marie	(15)	IBM Thomas J. Watson Research Center
Trewin, Shari	(11)	IBM Thomas J. Watson Research Center
Thomas, John C.	(10)	IBM Thomas J. Watson Research Center
Brodie, Carolyn	(8)	IBM Thomas J. Watson Research Center
Keates, Simeon	(8)	IBM Thomas J. Watson Research Center
Geyer, Werner	(8)	IBM Thomas J. Watson Research Center
Hanson, Vicki L.	(8)	IBM Thomas J. Watson Research Center
Muller, Michael	(7)	IBM Thomas J. Watson Research Center
John, Bonnie E.	(7)	IBM Thomas J. Watson Research Center
Thomas, John	(7)	IBM Thomas J. Watson Research Center
Millen, David R.	(6)	IBM Thomas J. Watson Research Center
Shami, N. Sadat	(6)	IBM Thomas J. Watson Research Center
Blevis, Eli	(6)	IBM Thomas J. Watson Research Center
Danis, Catalina	(6)	IBM Thomas J. Watson Research Center
Pan, Yue	(5)	IBM Thomas J. Watson Research Center
Carroll, John M.	(5)	IBM Thomas J. Watson Research Center
Brownholtz, Beth	(5)	IBM Thomas J. Watson Research Center
Richards, John T.	(5)	IBM Thomas J. Watson Research Center
Millen, David	(5)	IBM Thomas J. Watson Research Center
Feng, Jinjuan	(5)	IBM Thomas J. Watson Research Center
Bellamy, Rachel	(5)	IBM Thomas J. Watson Research Center
Swart, Cal	(5)	IBM Thomas J. Watson Research Center
Sears, Andrew	(4)	IBM Thomas J. Watson Research Center
Farrell, Robert G.	(4)	IBM Thomas J. Watson Research Center
Cheng, Li-Te	(4)	IBM Thomas J. Watson Research Center
Thom-Santelli, Jennifer	(4)	IBM Thomas J. Watson Research Center
Light, Ann	(4)	IBM Thomas J. Watson Research Center
Potamianos, Gerasimos	(4)	IBM Thomas J. Watson Research Center
